"","x"
"2507",-11.6869628917831
"2508",-3.05378475169307
"2509",2.48567839891062
"2510",4.46513009675876
"2511",-6.10171479802246
"2512",-3.39249928771679
"2513",-10.7713752949522
"2514",-1.80523495386015
"2515",2.00449866023731
"2516",10.8743413393694
"2517",13.5966208493867
"2518",7.05523179995893
"2519",9.9724335724274
"2520",1.43444387821955
"2521",2.879302855428
"2522",8.56887059228558
"2523",-7.80392192459893
"2524",-7.57671046492486
"2525",-18.4890953110573
"2526",-18.7644928166191
"2527",-18.3404321218156
"2528",-15.6692856080709
"2529",1.63928796442333
"2530",5.32078395607723
"2531",26.2744957445375
"2532",10.4450603836957
"2533",16.1245922223642
"2534",8.67242270043653
"2535",9.43772276001629
"2536",11.148350916449
"2537",2.624292514935
"2538",10.7074867911277
"2539",-14.5247029183634
"2540",-8.5976911191541
"2541",-22.5797736116878
"2542",-15.0944704235154
"2543",3.84041131153127
"2544",6.38271798563153
"2545",18.747671304841
"2546",0.641327283329458
"2547",9.61248261382466
"2548",-6.14809425108147
"2549",-13.3082029358245
"2550",-19.4758425228618
"2551",-16.0051067885222
"2552",-11.76792338794
"2553",-10.843392662857
"2554",2.1851761806108
"2555",5.43351422365038
"2556",12.0134978151961
"2557",12.8611859128652
"2558",3.68336345541195
"2559",1.08024213898009
"2560",-4.93526670586021
"2561",-2.89454590928411
"2562",1.98877792744478
"2563",-2.67339925157816
"2564",-1.02885225137468
"2565",-8.06469197260519
"2566",-1.55271392753016
"2567",3.57201424706518
"2568",10.3889902145212
"2569",21.8914593377384
"2570",9.73205333561864
"2571",9.50327299321826
"2572",0.875780972774503
"2573",6.52616288456754
"2574",16.0736247884154
"2575",16.0781721970145
"2576",22.0771867925958
"2577",7.34395036204795
"2578",-11.2736468241661
"2579",-22.5946422709771
"2580",-27.2439322695775
"2581",-20.7942832777002
"2582",-9.28070233319562
"2583",7.40631032109815
"2584",3.4010547320269
"2585",6.39465473537156
"2586",-11.2434529614031
"2587",-14.772156680664
"2588",-10.4166399437735
"2589",-4.41156131631088
"2590",15.3901371324015
"2591",18.3366377649081
"2592",15.3809039704368
"2593",6.38240699527605
"2594",4.95242743139692
"2595",-2.11486832448707
"2596",4.69730818727857
"2597",7.1240908024857
"2598",-0.411246452556862
"2599",-3.16509157554417
"2600",-7.57204086481799
"2601",0.0963884808200133
"2602",-4.96650753677409
"2603",0.1627492456821
"2604",2.23629118391365
"2605",-1.70668484190975
"2606",3.28539974820961
"2607",-7.64848014536589
"2608",3.03380153000224
"2609",-7.57149671585481
"2610",1.4863713426401
"2611",-6.27705085712317
"2612",-4.65130440428112
"2613",2.41229741513344
"2614",-6.50320662614092
"2615",-3.17556902815117
"2616",-8.84754644629952
"2617",0.696849192260403
"2618",3.05542504597368
"2619",6.65166443562608
"2620",7.38662984824725
"2621",-4.45226513985098
"2622",-8.08220954268499
"2623",-6.23435798989824
"2624",6.33791222930013
"2625",9.77933533730571
"2626",9.57796210136079
"2627",0.981973549845909
"2628",-12.7757885912488
"2629",-12.7807619579303
"2630",-9.50538928615412
"2631",7.18233469618234
"2632",12.7745487317017
"2633",5.13245730993856
"2634",-9.32439420383928
"2635",-20.5099990929052
"2636",-18.4090894367757
"2637",-13.3546753020848
"2638",2.82208166626632
"2639",13.59683738934
"2640",0.858461367627774
"2641",-3.49516092474764
"2642",-13.0120769423921
"2643",-4.03458345005157
"2644",11.3032926537877
"2645",32.4642613500922
"2646",37.6458709536408
"2647",19.8498209918667
"2648",7.892248403582
"2649",-25.6980342988236
"2650",-24.8081515699594
"2651",-5.32053038004771
"2652",18.0153137958392
"2653",31.4448671727443
"2654",22.2659998140709
"2655",14.5368366674863
"2656",-17.1798201726534
"2657",-18.908368894547
"2658",-10.4965314305675
"2659",5.90451854488718
"2660",18.7349063146527
"2661",17.7855236868728
"2662",5.33898091467506
"2663",-27.8400364381873
"2664",-25.1637948507577
"2665",-20.6055007388666
"2666",-4.33482956445445
"2667",14.4986515096446
"2668",19.2895346377398
"2669",10.6800805423772
"2670",-4.8323929982554
"2671",-7.55224359305445
"2672",-4.54364761264675
"2673",10.7458483150648
"2674",12.5121520236783
"2675",14.5740757903999
"2676",-7.26893779764975
"2677",-19.5258334993315
"2678",-28.2911307018155
"2679",-25.0614877738684
"2680",0.911271323752536
"2681",17.6709780033177
"2682",22.3567961817671
"2683",8.66046538560992
"2684",-14.3364787615704
"2685",-14.8458665550555
"2686",-11.396692882847
"2687",10.2225548493258
"2688",26.6256633387232
"2689",30.0345332811147
"2690",23.8267640470683
"2691",-4.87909219937118
"2692",-15.2009354342708
"2693",-23.5163879084729
"2694",-14.5610135360421
"2695",6.70661010406352
"2696",15.4399046085219
"2697",16.0002071091917
"2698",-2.2212799058336
"2699",0.406375839150217
"2700",-8.82145969141149
"2701",8.77118321986868
"2702",17.6328414274432
"2703",19.3150303076364
"2704",14.7998798294815
"2705",-6.38708495301442
"2706",-21.2743070606457
"2707",-37.8596289047369
"2708",-18.7280630046471
"2709",-5.07106509487522
"2710",13.9765754687332
"2711",19.9274526815735
"2712",12.4413954290318
"2713",2.91300696829157
"2714",-0.796071660128547
"2715",12.8654968929008
"2716",10.3586564178226
"2717",24.3261147812757
"2718",12.9452334616171
"2719",1.30587534886445
"2720",-15.2326272182192
"2721",-21.6132020136274
"2722",-18.9124137037522
"2723",-6.7640970516041
"2724",11.3235033558478
"2725",9.82540034443925
"2726",19.7035114510367
"2727",8.10157165164072
"2728",-0.541980619699338
"2729",3.70235179185368
"2730",-4.83373029451121
"2731",2.27034331906101
"2732",0.523088942680683
"2733",0.184434537194692
"2734",-4.86714783936169
"2735",-11.8163284299974
"2736",-10.6691292460734
"2737",-10.5254648065303
"2738",3.20985725712286
"2739",2.53385185092657
"2740",9.82087436650975
"2741",12.1649156703195
"2742",18.9508332255945
"2743",15.6357100094244
"2744",11.516137538651
"2745",6.42029567487033
"2746",11.6686625237242
"2747",8.20847049055951
"2748",11.6530247447313
"2749",7.11751082680539
"2750",-7.82401990362665
"2751",-16.1596660346687
"2752",-24.8800697264973
"2753",-17.4569945574695
"2754",-9.58358001687897
"2755",1.02646886540213
"2756",8.4595287662045
"2757",4.86083530033497
"2758",2.03295788680014
"2759",8.21434839317803
"2760",7.0251484612022
"2761",19.118745282291
"2762",11.2805992429605
"2763",7.84236649679947
"2764",-11.0990155953508
"2765",-19.6666591668724
"2766",-26.0643938368312
"2767",-15.5889158636272
"2768",1.38537943724816
"2769",2.40266490658112
"2770",7.1556428538278
"2771",-6.70277547028745
"2772",-6.37805155490556
"2773",-0.521402659501232
"2774",6.57458709280168
"2775",19.4767600479349
"2776",9.71921478303961
"2777",-6.40949805636719
"2778",-23.2894929290312
"2779",-16.8563075374893
"2780",-12.287978255419
"2781",14.1631109690712
"2782",26.9859625551303
"2783",20.1098553393229
"2784",-1.56440240538644
"2785",-15.167230506586
"2786",-23.8781673271482
"2787",-14.1912801209294
"2788",2.99656292347643
"2789",14.0163931150915
"2790",23.8776695147532
"2791",4.69109305721529
"2792",-7.3632322149908
"2793",-18.9413690901841
"2794",-7.00421711576136
"2795",12.7032244690483
"2796",27.2949100932077
"2797",32.8487495879769
"2798",6.12215001634851
"2799",-17.5163295991201
"2800",-29.9207060642264
"2801",-19.2554512737498
"2802",-4.32088407341738
"2803",12.8330583241226
"2804",11.9049124815641
"2805",-9.70239897545547
"2806",-22.0787961976647
"2807",-26.1396281601774
"2808",-1.20044323252531
"2809",22.088090658191
"2810",39.5162571701498
"2811",28.3524532303464
"2812",3.81924229296699
"2813",-17.9768686172088
"2814",-32.2113305033951
"2815",-15.7871090647067
"2816",-1.24944390262606
"2817",11.7398206463764
"2818",-0.413355159880833
"2819",-18.1992035134334
"2820",-19.9337497151032
"2821",-19.9737335643109
"2822",10.6687596811708
"2823",33.7681233632238
"2824",45.523160851104
"2825",26.9751681526926
"2826",4.44409692156609
"2827",-19.6788724426876
"2828",-27.8075482735122
"2829",-16.8771703289173
"2830",-4.91696782212917
"2831",10.2285324389899
"2832",1.24813629055552
"2833",-11.5354432236653
"2834",-23.7795800710917
"2835",-23.5405876181525
"2836",-8.68440546692579
"2837",10.7161769089806
"2838",21.4848484163591
"2839",23.1409704781675
"2840",16.923746182802
"2841",7.13501125186593
"2842",-4.57360513727384
"2843",2.31847737075304
"2844",-0.604006129814353
"2845",-2.37666306614213
"2846",-12.0968562847122
"2847",-18.8503054128158
"2848",-10.0836679770077
"2849",-15.1866361013078
"2850",2.82541594571193
"2851",8.07427290995107
"2852",15.8050396142512
"2853",8.8227167997837
"2854",-1.3119605919863
"2855",-5.81220680220547
"2856",-6.16137834723779
"2857",7.75082453953822
"2858",6.74488731923116
"2859",4.00748522318045
"2860",2.04868525160303
"2861",-10.7786979358525
"2862",-8.86583637298499
"2863",-5.50573539702027
"2864",8.16698296711759
"2865",2.70979622683984
"2866",-4.13026961139241
"2867",-8.78755545594849
"2868",-10.3209936327042
"2869",0.510214087872857
"2870",16.7288103141726
"2871",27.0634750997424
"2872",17.619219633558
"2873",12.2947416309657
"2874",-3.38850726464029
"2875",-9.87762330618137
"2876",-9.36567008727733
"2877",-0.453895846760732
"2878",7.08531492253561
"2879",-6.06689913546088
"2880",-9.3744326466571
"2881",-22.1142712691339
"2882",-22.9481718042493
"2883",-5.88730681651884
"2884",18.7353683440786
"2885",37.8029755274333
"2886",36.3002804729197
"2887",22.1224657377046
"2888",-7.48908882418103
"2889",-22.5103782383591
"2890",-25.1566515486404
"2891",-7.76035472146471
"2892",4.9906886200133
"2893",19.0044126006647
"2894",12.7358591144036
"2895",4.61143965346998
"2896",-14.1687694101107
"2897",-9.23190823919492
"2898",0.551221571851888
"2899",6.31379127503721
"2900",19.2033928112714
"2901",11.5365832255906
"2902",3.62484775439012
"2903",-9.74831627314416
"2904",-14.7048460413027
"2905",-5.84634526982568
"2906",7.37523757023237
"2907",16.8304480022561
"2908",12.903120282241
"2909",-0.836887112144255
"2910",-19.0138546018909
"2911",-30.3143466010247
"2912",-19.2645585394776
"2913",7.01706415797159
"2914",23.8881758818877
"2915",40.5956172189945
"2916",20.4700907504383
"2917",2.14119238981569
"2918",-18.3888399144756
"2919",-13.9880358852345
"2920",-6.05283359330846
"2921",12.0168265501239
"2922",19.9811141047897
"2923",11.7723593016533
"2924",-3.59548047750175
"2925",-22.7108794478537
"2926",-19.6469820582174
"2927",-5.60014583918181
"2928",22.8461199032169
"2929",37.9491146415323
"2930",37.113818496822
"2931",24.6132377519111
"2932",3.60936252306038
"2933",-18.0523727717368
"2934",-22.5461207887835
"2935",-18.4807327829935
"2936",-0.78112661788261
"2937",10.585636388949
"2938",12.2651435535098
"2939",-2.25132131147111
"2940",-14.6125617599348
"2941",-21.0088096913378
"2942",-6.85982912571868
"2943",14.0612673913852
"2944",26.8941933268313
"2945",34.078445687137
"2946",11.5928753636608
"2947",2.7680797407534
"2948",-14.0846453688062
"2949",-11.7783565230633
"2950",-1.11795545094165
"2951",-0.192369564334106
"2952",6.38192464700775
"2953",-7.6233768040862
"2954",-9.50871104138087
"2955",-19.3453646532098
"2956",-10.1831366807589
"2957",-4.0599616510373
"2958",9.07476735824973
"2959",13.9635967303414
"2960",4.91304517414071
"2961",-0.729939973695837
"2962",-6.1021420094956
"2963",0.389449382569113
"2964",5.32003037776871
"2965",17.2441631887794
"2966",18.2226322303387
"2967",1.53871493669185
"2968",-2.60067507770612
"2969",-12.3560857443052
"2970",-15.5979534264393
"2971",-10.6355229326083
"2972",1.17724823936284
"2973",4.28449324959529
"2974",-0.789322559061027
"2975",-0.646848788172413
"2976",-11.4830173709495
"2977",-13.3812058672428
"2978",-12.3998695945819
"2979",5.14542202446338
"2980",21.5936466636175
"2981",15.8104445683938
"2982",13.2307354299464
"2983",-4.32365018037546
"2984",-13.6110371052333
"2985",-11.9824791988177
"2986",-10.5095300882031
"2987",-5.72268906659876
"2988",-7.99010609620863
"2989",-7.71949057923329
"2990",-15.0161063840423
"2991",-12.4328718617218
"2992",-4.66260989963021
"2993",12.6776697243355
"2994",22.8308210281355
"2995",31.4168885002147
"2996",14.4580212979562
"2997",1.41027906827399
"2998",-17.4722806626018
"2999",-23.3924650351148
"3000",-21.2880738349118
"3001",-3.39084259701426
"3002",4.46271542902333
"3003",8.94708537515206
"3004",0.449013336691102
"3005",-3.76598175028101
"3006",-12.0257035422913
"3007",-5.99060612944478
"3008",3.92082103426869
"3009",16.9568192717761
"3010",25.4912093581802
"3011",16.759863125707
"3012",11.2640268356797
"3013",-9.40668222615163
"3014",-9.55217610656779
"3015",-11.9784928211358
"3016",-0.179614561806768
"3017",5.51011762234044
"3018",0.0636017408305509
"3019",-7.37958976882221
"3020",-10.4615049892281
"3021",0.893124928665459
"3022",6.21312327396518
"3023",24.4530165863262
"3024",21.8854921057305
"3025",11.9700931287937
"3026",1.30366910927537
"3027",-8.98838647441481
"3028",-9.62809710425666
"3029",-3.85145078123231
"3030",18.7850864171674
"3031",18.5076032256328
"3032",11.4979991459359
"3033",-5.23250721354607
"3034",-23.9402853593356
"3035",-19.1395182027211
"3036",-18.9232285681539
"3037",5.10883812828144
"3038",8.01263643100253
"3039",14.8037061932741
"3040",0.984223346780478
"3041",-10.0710258886484
"3042",-20.2917553292788
"3043",-18.0807881989
"3044",-12.4250701243422
"3045",-0.787791311118993
"3046",9.37661835183444
"3047",-9.93857633726535
"3048",-12.2537345142161
"3049",-24.6084230129948
"3050",-10.6453770481811
"3051",-1.24835556640362
"3052",23.9330427609782
"3053",24.8839447680592
"3054",12.0395796905117
"3055",1.87233756108569
"3056",-13.6932032060142
"3057",3.63557578162355
"3058",10.2004010378848
"3059",14.7727573762143
"3060",1.42451609407787
"3061",-9.130793134535
"3062",-22.910610174224
"3063",-31.6297324020551
"3064",-16.4500696305722
"3065",0.909954368938483
"3066",9.53072709057387
"3067",10.1661820409538
"3068",2.28229645227062
"3069",-3.85836863156084
"3070",-9.21369251714893
"3071",6.49199934762921
"3072",15.3406308026361
"3073",26.9924600870625
"3074",19.2610019563422
"3075",-3.2233275098505
"3076",-22.8482322973362
"3077",-28.9057929927995
"3078",-20.1219309028043
"3079",-5.31001892046705
"3080",16.1489500591548
"3081",10.5210606297582
"3082",2.84037208666054
"3083",-9.87531704627163
"3084",-12.344605240361
"3085",-8.96213487242972
"3086",3.51072972837124
"3087",18.613157365812
"3088",7.59553005808002
"3089",-0.693657337159874
"3090",-14.0873831412281
"3091",-25.559813226861
"3092",-18.0884657868713
"3093",0.876986049183328
"3094",9.36127897597052
"3095",10.7828902357548
"3096",2.01080490857255
"3097",-4.22215405216756
"3098",-4.8389571934622
"3099",-0.939414041128416
"3100",3.24304262606379
"3101",7.15551635745604
"3102",2.47038279063966
"3103",-7.74906185720139
"3104",-6.90915741029901
"3105",-7.35687803475325
"3106",4.32845253770068
"3107",5.26280327376306
"3108",21.2210817139937
"3109",22.4553779405688
"3110",25.2876945074933
"3111",12.3048213975293
"3112",0.327139218618197
"3113",-3.98997769000087
"3114",-11.3611205738049
"3115",-2.71945462373039
"3116",-3.90530795865552
"3117",-3.55322579353991
"3118",-10.7441330028741
"3119",-6.70011088215327
"3120",-0.287529908889419
"3121",5.5880458776133
"3122",18.821803009435
"3123",21.9318196762775
"3124",10.4514030171617
"3125",5.52750614358141
"3126",-9.4675141344881
"3127",-4.72283989243016
"3128",-5.9615478094793
"3129",-1.60527979273967
"3130",-0.390644364043551
"3131",-5.16859388349658
"3132",-9.69543099057086
"3133",-7.27324215313787
"3134",-1.34945268372459
"3135",4.23966149208422
"3136",14.5479813669048
"3137",16.0455067006033
"3138",5.7196553169866
"3139",-6.08416595904672
"3140",-11.0283486221442
"3141",-8.62084091045335
"3142",-0.393396270446871
"3143",17.1786192208879
"3144",22.5390561400574
"3145",17.1033660285694
"3146",3.22571692388535
"3147",-13.7560971908764
"3148",-17.9611752141933
"3149",-6.40624364584493
"3150",4.43999520954524
"3151",18.3893544491187
"3152",14.5713131314886
"3153",-2.65433904541045
"3154",-7.11868987763974
"3155",-9.46118193804571
"3156",-3.06146994222403
"3157",13.6299756023447
"3158",8.66779244043936
"3159",15.4101034545024
"3160",-3.75390888475335
"3161",-6.75962446655811
"3162",-11.8736003154163
"3163",-10.6760604700989
"3164",10.2473129151041
"3165",8.69771855041166
"3166",19.0084002379435
"3167",3.50948270475233
"3168",2.10269556973503
"3169",-11.9401770347758
"3170",-10.0913286844165
"3171",0.868488010687345
"3172",8.67251540477086
"3173",11.2195380437717
"3174",1.9722917824862
"3175",-13.0905531540429
"3176",-27.5899808573976
"3177",-24.181087181414
"3178",-11.9482070679816
"3179",7.25328349080834
"3180",18.8997901816588
"3181",5.83067060570943
"3182",-3.09004025513523
"3183",-24.056153170721
"3184",-18.0600211102366
"3185",-2.64268989136448
"3186",16.4478418972441
"3187",27.1576769781283
"3188",16.0103184621275
"3189",-6.03750032135681
"3190",-18.7685557031933
"3191",-28.4788092641394
"3192",-14.3453882631518
"3193",0.933460171365591
"3194",14.0086978904973
"3195",8.85068751247631
"3196",-1.56340323767016
"3197",-9.98512735760212
"3198",-11.4196486302782
"3199",-0.577450896190779
"3200",14.2883264701392
"3201",18.4524869245573
"3202",20.0526940912889
"3203",13.0608154657192
"3204",1.07537557098596
"3205",-14.5113291882807
"3206",-13.3492473624373
"3207",-9.96396966161678
"3208",4.73641322500951
"3209",5.40975761409841
"3210",0.913121242438907
"3211",-9.62305253837844
"3212",-13.2969643369723
"3213",-5.07025529417423
"3214",8.05789667287125
"3215",26.588323334545
"3216",27.6425151352887
"3217",10.9622112377852
"3218",-2.64775265071482
"3219",-17.1061747421037
"3220",-15.8506369399027
"3221",-5.61527533665125
"3222",-5.29882216619148
"3223",2.98149015423544
"3224",-7.24361095194846
"3225",-4.09928733956667
"3226",0.937752147326955
"3227",7.68707627531269
"3228",11.7965420474776
"3229",2.73776404443044
"3230",-5.91833824140467
"3231",-16.4967936033623
"3232",-11.7073316646899
"3233",-5.34910910249143
"3234",11.6433445411015
"3235",21.4131927512747
"3236",18.1749896321002
"3237",0.422535498674238
"3238",-12.8509519275236
"3239",-12.9877056365962
"3240",-5.14812631108753
"3241",20.240591732312
"3242",26.299817759393
"3243",20.2383269838375
"3244",2.40160550823011
"3245",-14.8802065507532
"3246",-20.6921037491577
"3247",-8.50386168752299
"3248",2.44587579103511
"3249",4.53273978766271
"3250",-1.16544374343339
"3251",-20.7176855095248
"3252",-35.4342206107531
"3253",-31.3752430628917
"3254",-12.7132336162884
"3255",12.7182271205862
"3256",27.7475595729769
"3257",21.5668960986094
"3258",9.49571549264648
"3259",-9.20185574563565
"3260",-11.3219569708071
"3261",-1.37243470620166
"3262",16.3432657808163
"3263",28.8954394363092
"3264",13.3956114615189
"3265",-2.51425129730495
"3266",-29.7278424287807
"3267",-32.1079597092848
"3268",-18.0066864018309
"3269",-3.8040293376753
"3270",22.6511743210465
"3271",17.1295168673954
"3272",9.40447585830023
"3273",-18.9939195898844
"3274",-22.3269555419288
"3275",-12.8192335995943
"3276",5.9307524860508
"3277",21.0899105881965
"3278",13.5825698630911
"3279",-0.957715739924502
"3280",-28.4857998572211
"3281",-28.3275473731902
"3282",-14.9139225857069
"3283",10.0836130226252
"3284",27.3514567435668
"3285",26.2855144907719
"3286",10.5473959541733
"3287",-25.342966977869
"3288",-29.8868779170896
"3289",-32.4272814500749
"3290",5.03693020286039
"3291",20.0520347354125
"3292",23.1179614980572
"3293",12.7058331174128
"3294",-23.3309879413642
"3295",-16.3997982546345
"3296",-11.3897690488125
"3297",20.8105465237707
"3298",29.0066300075193
"3299",16.8215142124563
"3300",-8.49306901560912
"3301",-29.1848825865086
"3302",-28.7560699855144
"3303",-14.2964013532457
"3304",27.0142364060223
"3305",26.4951381383332
"3306",19.3112591613233
"3307",-13.3453948387097
"3308",-34.8984235426613
"3309",-32.2061160272454
"3310",-5.74776212328145
"3311",26.0433256046893
"3312",37.358880133899
"3313",23.7373803936009
"3314",-6.1421566239536
"3315",-32.2822731785701
"3316",-39.5128574733221
"3317",-15.3070021855235
"3318",7.65166333775617
"3319",21.9090492891811
"3320",16.3087141587029
"3321",-3.09839205582449
"3322",-29.7920716270121
"3323",-37.8129723312369
"3324",-16.5608598858497
"3325",5.95177572057454
"3326",34.2132115741904
"3327",32.4317683484858
"3328",16.8428367287258
"3329",-19.4487469375156
"3330",-35.8111534207404
"3331",-25.4550631221058
"3332",3.46988477542669
"3333",37.7702091586481
"3334",36.8113868439071
"3335",28.3262444180473
"3336",-18.7353014667491
"3337",-38.418610231151
"3338",-34.9169537513921
"3339",-4.38624537593077
"3340",26.1029288979874
"3341",43.8647891783281
"3342",30.5985551926051
"3343",5.4534116940616
"3344",-19.795282442125
"3345",-29.6104803166273
"3346",-12.3784232815094
"3347",12.7597835672821
"3348",28.6210238364914
"3349",24.2448620795713
"3350",6.3594721086915
"3351",-10.4146861512914
"3352",-24.4952191904298
"3353",-12.1614623975484
"3354",1.77692411971812
"3355",27.8790655157979
"3356",25.8932759855938
"3357",6.78494679620504
"3358",-16.4487337026491
"3359",-29.1178623237684
"3360",-20.0943744706845
"3361",-6.39562984423703
"3362",15.1121240506331
"3363",15.8792171517585
"3364",9.98721408375859
"3365",-0.701076977304369
"3366",-5.18453094510645
"3367",-2.11400505594735
"3368",12.2863031965126
"3369",21.2198099920481
"3370",18.6330158989609
"3371",6.94192933007701
"3372",-17.3258548208223
"3373",-26.7142406112565
"3374",-25.7910070188668
"3375",-7.60150595022448
"3376",-1.46520994414258
"3377",10.5711668704197
"3378",4.99590532554557
"3379",-7.44984172748878
"3380",-12.5725762157872
"3381",-11.9129383935706
"3382",5.71443403728963
"3383",17.7270079557448
"3384",27.4001951032442
"3385",20.8182436614966
"3386",-1.46105626547199
"3387",-8.87721773304768
"3388",-12.784987551107
"3389",-4.85789614063234
"3390",1.51586047047832
"3391",9.19472820254494
"3392",4.26259545375276
"3393",-4.63088310025114
"3394",-5.94477064740438
"3395",-8.76705217331071
"3396",-0.0454661939390757
"3397",12.1092678336444
"3398",18.8500135627832
"3399",18.4604809658728
"3400",15.2178192357507
"3401",9.74527364004726
"3402",4.26295737601137
"3403",12.3438213928417
"3404",8.23503180494454
"3405",2.58623939885837
"3406",-6.39114838718648
"3407",-7.50374190541761
"3408",-16.7167852114916
"3409",-17.4672134777406
"3410",-8.06120748323449
"3411",-4.28175123109433
"3412",8.5081710374149
"3413",7.26359786127541
"3414",16.4969912691875
"3415",6.39951180077474
"3416",13.7468038235877
"3417",9.76670827795602
"3418",1.95180228377288
"3419",10.0908875125635
"3420",-1.41717329877068
"3421",1.89243618554149
"3422",-18.3093199725664
"3423",-14.7828168460066
"3424",-17.4151011450885
"3425",-9.2608427416478
"3426",5.16953200018835
"3427",4.70766301243271
"3428",6.60365857241616
"3429",-9.35531144763096
"3430",-5.7927660833963
"3431",-8.20546803926021
"3432",0.288833255054968
"3433",12.2984600924559
"3434",9.7737792369356
"3435",10.3730888359864
"3436",-5.42878367261038
"3437",-2.38308758939162
"3438",-9.09239955282623
"3439",-3.80168089734825
"3440",7.23449106980062
"3441",-3.66477286189731
"3442",2.58278108189338
"3443",-10.8201619434847
"3444",-5.78845550384767
"3445",1.97702325534209
"3446",18.8750007172003
"3447",30.0030646979693
"3448",27.6254802481522
"3449",19.2068083726189
"3450",-3.28584369658536
"3451",-13.4200575154122
"3452",-23.9274806334395
"3453",-14.4460533304884
"3454",5.0486660346588
"3455",4.13726478825664
"3456",14.4110610290421
"3457",-4.20436660463192
"3458",-7.03911961673299
"3459",-19.7907608753525
"3460",-7.58706083341315
"3461",14.8241199028032
"3462",25.2830720774233
"3463",33.4988477020157
"3464",16.1299411164482
"3465",-3.41501309579787
"3466",-23.7522394870962
"3467",-33.4812221280714
"3468",-13.8169367139633
"3469",2.74349454141195
"3470",15.6105429945041
"3471",10.665545544414
"3472",-2.28011839804106
"3473",-22.6892934595486
"3474",-17.794572139188
"3475",-6.81991765381315
"3476",23.3976380880236
"3477",27.6552506352613
"3478",22.6665076927878
"3479",-1.91919039798808
"3480",-18.9752043933837
"3481",-23.0281943979353
"3482",-16.7253381830625
"3483",12.3797703370254
"3484",16.8188410170642
"3485",10.7403946246645
"3486",0.768444923764527
"3487",-14.6707440039881
"3488",-11.2971293432173
"3489",4.49081388451432
"3490",25.7901204187345
"3491",29.2557682296463
"3492",21.0357950434111
"3493",1.68505699563689
"3494",-24.9200281160702
"3495",-31.5328024167468
"3496",-21.2301733164055
"3497",-3.4856184281424
"3498",12.9750061014829
"3499",11.1800972226262
"3500",3.77991762307312
"3501",-8.28515536081615
"3502",-17.1588046751602
"3503",-1.84653241510543
"3504",11.2430265550206
"3505",27.2834330172424
"3506",16.6373399312492
"3507",0.643646066990579
"3508",-26.5645545425136
"3509",-41.8275871685902
"3510",-35.4214577540286
"3511",-15.9863003070416
"3512",16.9888946554359
"3513",22.7250535640036
"3514",24.4990918086912
"3515",-0.0879819504350943
"3516",-10.0951822357166
"3517",-13.9719811923697
"3518",8.53531133555383
"3519",34.7403021830468
"3520",49.8522323327075
"3521",37.207463855144
"3522",5.85599892392581
"3523",-27.4000857162701
"3524",-41.6531192171594
"3525",-36.2652057300725
"3526",-4.21292372813969
"3527",24.7204882244695
"3528",25.9923741829749
"3529",16.9440083840118
"3530",-9.31657768938495
"3531",-19.7006028405246
"3532",-15.5225536798342
"3533",10.1545809879628
"3534",26.2699722182048
"3535",22.2052253546954
"3536",4.50948031479257
"3537",-20.2316072603701
"3538",-35.190412591811
"3539",-24.8951960854016
"3540",3.64301701703044
"3541",24.6045056818527
"3542",36.5746515557186
"3543",24.0289795113186
"3544",0.698510799435801
"3545",-12.3872394138527
"3546",-19.1364607175906
"3547",-2.36731497819059
"3548",17.3346158300316
"3549",19.8143949800936
"3550",4.97114661802104
"3551",-19.7168062709205
"3552",-28.7920751051529
"3553",-30.2844368161885
"3554",-8.60173258682479
"3555",11.5861736504011
"3556",25.3467771602171
"3557",17.2023282008718
"3558",4.01093041636109
"3559",-11.0484514144482
"3560",-13.9816994400576
"3561",0.937693734601176
"3562",5.95150883863239
"3563",18.3036449112794
"3564",3.57817163756301
"3565",-5.89840009452365
"3566",-15.6838058294644
"3567",-14.2625304860805
"3568",2.42225908718016
"3569",6.43491188623856
"3570",5.1345161820315
"3571",-9.295218207965
"3572",-20.1217218884098
"3573",-23.3794497991199
"3574",-14.9483870838755
"3575",8.98214149353329
"3576",21.8459363952022
"3577",25.1540471452837
"3578",14.0827593790878
"3579",1.12872379646279
"3580",-7.55221337700035
"3581",-12.3338436092842
"3582",-2.24462633723557
"3583",11.3077451297423
"3584",11.8330340342425
"3585",4.78348096515652
"3586",-5.75850978070369
"3587",-11.8940183496905
"3588",2.0347842155518
"3589",8.44826722112481
"3590",25.4243797431415
"3591",14.4547186515353
"3592",2.79574941595608
"3593",-23.3888867905024
"3594",-23.8789259507648
"3595",-16.1411099036187
"3596",6.81043280641157
"3597",27.0474773757989
"3598",23.4399152565696
"3599",12.7311633208024
"3600",-12.6374516475233
"3601",-16.5295453287922
"3602",-9.56765147258101
"3603",10.1448627686889
"3604",24.4756434708142
"3605",26.3966661254884
"3606",10.8054666945034
"3607",-7.15798168697494
"3608",-22.4135401871488
"3609",-19.2553035877884
"3610",-1.75249910041232
"3611",3.54563892653987
"3612",11.2598490249667
"3613",-8.18463385486177
"3614",-9.64275820121639
"3615",-8.10446761663177
"3616",-2.72184950392472
"3617",18.4494297067177
"3618",23.4800913697474
"3619",26.8622501486567
"3620",12.8603918612681
"3621",-3.33549612938678
"3622",-21.0294662857362
"3623",-23.7701457587912
"3624",-17.0658906615545
"3625",-13.408313973469
"3626",-0.481780721773609
"3627",0.531753158996491
"3628",-2.36431161899415
"3629",-7.13930056170356
